Full_Name,Email,Age,Region,Salary,City
aNnA JoNeS,anna.jones_7931@example.com,44,East,42012,London
chriS dAVis,chris.davis_9280@example.com,36,,76610,London
ChRIs sMith,chris.smith_1164@example.com,26,West,34556,Berlin
JOHN joneS,john.jones_2304@example.com,30,,96356,Berlin
ChrIs joHNsoN,chris.johnson_7514@example.com,33,,111416,London
Mike jOHnson,mike.johnson_1212@example.com,42,East,84900,New York
MIKE WIlLiAmS,mike.williams_3248@example.com,54,North,75533,Toronto
JaNe SMITH,jane.smith_7002@example.com,27 years,West,62241,Toronto
JaNE smITh,jane.smith_3518@example.com,51,West,38958,New York
AlIce SMITH,alice.smith_7187@example.com,48,West,116562,Mumbai
Emily WiLLIAmS,emily.williams_2695@example.com,49 years,North,100398,Bangalore
JoHN JONES,john.jones_3826@example.com,55,South,70620,Tokyo
JaNE JOneS,jane.jones_4843@example.com,51,,32519,Sydney
ANNA wILlIAMs,anna.williams_4529@example.com,27,South,49750,Mumbai
anNA mILler,anna.miller_9010@example.com,41,,70757,Bangalore
joHN joNEs,john.jones_2137@example.com,32,South,60742,New York
ALIcE MilLeR,alice.miller_9499@example.com,52,,96739,Bangalore
cHrIS miLleR,chris.miller_6369@example.com,21,,97389,Mumbai
BOb MilLer,bob.miller_7212@example.com,22,,58564,New York
CHRis davis,chris.davis_8019@example.com,22,North,48023,Mumbai
MIKE smith,mike.smith_3594@example.com,22,,67836,Sydney
JanE JONeS,jane.jones_4380@example.com,20,East,100442,Mumbai
jAnE SmIth,jane.smith_3617@example.com,57,,"$105,259",Mumbai
JoHN gARcIA,john.garcia_5041@example.com,39,North,53540,New York
John joNes,john.jones_6479@example.com,59,,36216,Mumbai
eMily brown,emily.brown_3251@example.com,39,,94760,London
chriS DaVIs,chris.davis_9322@example.com,26,,71748,Bangalore
annA broWN,anna.brown_2563@example.com,38,South,"$113,658",Berlin
Mike gArCiA,mike.garcia_3567@example.com,59,South,"$71,399",Sydney
BOb SmITH,bob.smith_5309@example.com,40,North,93261,Sydney
aNNa JOhNsoN,anna.johnson_6416@example.com,38,,108164,Berlin
Alice davIS,alice.davis_7947@example.com,38,North,94681,New York
BoB dAVIs,bob.davis_8252@example.com,29,South,54931,Mumbai
jOhn joNES,john.jones_5942@example.com,23,,56739,London
jANe garciA,jane.garcia_2161@example.com,35,South,60510,Mumbai
JoHN wiLLiams,john.williams_9463@example.com,20,West,"$58,599",Sydney
mIke wILLiAMs,mike.williams_8779@example.com,21,West,105634,Sydney
JanE joNes,jane.jones_5516@example.com,45,North,71022,Tokyo
Jane SMith,jane.smith_1128@example.com,57,,117439,Sydney
mike joNes,mike.jones_6030@example.com,55,East,59060,New York
boB WILLiamS,bob.williams_5318@example.com,57,South,112703,Tokyo
EmilY JoNes,emily.jones_4195@example.com,43,South,43394,Berlin
Bob brOWn,bob.brown_5531@example.com,20,,110620,Tokyo
Mike gArCIa,mike.garcia_3021@example.com,33,North,"$119,499",Mumbai
alIcE DAvis,alice.davis_7390@example.com,60,South,67824,Bangalore
chRis brOwN,chris.brown_5734@example.com,32 years,South,58980,Mumbai
EmiLY GarCIa,emily.garcia_4461@example.com,41,,58937,Tokyo
joHn mIller,john.miller_4107@example.com,56,,56671,Tokyo
MiKe garCIa,mike.garcia_2837@example.com,52,North,72640,Berlin
cHRiS Smith,chris.smith_4994@example.com,38,,88982,New York
AlIce JOnES,alice.jones_6365@example.com,46,South,78372,New York
Jane jonEs,jane.jones_5874@example.com,34,North,114912,Mumbai
mIKE mILleR,mike.miller_3217@example.com,30,,106147,Toronto
ALIce sMITH,alice.smith_3924@example.com,23,South,95706,Bangalore
ANNa WILLIaMS,anna.williams_6919@example.com,35,East,37503,Bangalore
aLIce JohNSON,alice.johnson_8012@example.com,45,,106045,Berlin
JOhn daVis,john.davis_3999@example.com,25,North,33889,Bangalore
JANe SMith,jane.smith_9904@example.com,44,South,48719,Berlin
jane MillER,jane.miller_5063@example.com,55,West,34535,Mumbai
JANE WilLiams,jane.williams_3564@example.com,30,South,116691,Bangalore
JoHn jONeS,john.jones_4727@example.com,33,,39503,Mumbai
ChrIs garCIA,chris.garcia_7940@example.com,34,,"$36,109",Bangalore
aNNA daVIs,anna.davis_1533@example.com,38,West,61507,London
aNNA gARCIa,anna.garcia_6988@example.com,54,North,56829,London
JoHN JohNSON,john.johnson_6158@example.com,53,West,76563,Berlin
eMIly SmitH,emily.smith_6950@example.com,32,,"$64,900",New York
bOB mILLEr,bob.miller_3489@example.com,39,East,81986,London
BoB JOHNSon,bob.johnson_7083@example.com,44,South,98558,Toronto
john GaRciA,john.garcia_9914@example.com,25,,60060 USD,Mumbai
ALICE sMitH,alice.smith_1287@example.com,19,South,75538,Berlin
chRIS MILLER,chris.miller_6851@example.com,18,South,100362,Sydney
ALICe MIllER,alice.miller_4037@example.com,42,South,108562,Bangalore
AlicE SmITH,alice.smith_9674@example.com,41,West,63101,Berlin
mikE JONEs,mike.jones_5787@example.com,42,West,88798,Bangalore
CHRIS bROwN,chris.brown_4745@example.com,34,,83774,Mumbai
janE wilLIAmS,jane.williams_4590@example.com,35,,66013,Bangalore
EMILY jonEs,emily.jones_3596@example.com,42,,98161,Toronto
AnnA BROWn,anna.brown_1798@example.com,28,,70658,Toronto
joHN sMitH,john.smith_2734@example.com,38,,117974,Sydney
jAnE jOnES,jane.jones_8954@example.com,49,West,47041 USD,Sydney
BOB WilLIaMS,bob.williams_7381@example.com,39,East,33320 USD,Berlin
CHRIs jOHnSoN,chris.johnson_4559@example.com,59,,"$93,551",Berlin
chris SmitH,chris.smith_2489@example.com,36,West,34372,New York
aNna MILLeR,anna.miller_5352@example.com,45,,42761,New York
MIKe jOHNSOn,mike.johnson_7781@example.com,18,,81397,London
jANE smITh,jane.smith_7535@example.com,58,South,117747,New York
boB WilliAms,bob.williams_2703@example.com,21,South,82495,Mumbai
alICe WIlliamS,alice.williams_8920@example.com,45,,"$119,229",Tokyo
MIkE JonES,mike.jones_7897@example.com,18,East,47693,Berlin
MiKE JoHNsOn,mike.johnson_6781@example.com,55,East,108232,Bangalore
Anna WiLLiAMS,anna.williams_3483@example.com,22 years,East,101125,London
AnnA bRowN,anna.brown_5119@example.com,56,North,40323,Berlin
AlICe GarcIA,alice.garcia_7157@example.com,39,South,46118,Berlin
joHn JONEs,john.jones_8478@example.com,54,,83247,Berlin
bOB gArcIa,bob.garcia_8032@example.com,23,North,38330,Berlin
joHn DAVIs,john.davis_9439@example.com,55,South,74138,Bangalore
janE Jones,jane.jones_4700@example.com,44,South,79540,Sydney
ANNA jONEs,anna.jones_2000@example.com,32,West,102363,Tokyo
EMIly mILLeR,emily.miller_2704@example.com,35,,64389,Toronto
MIkE SMith,mike.smith_3334@example.com,29,,69435,Bangalore
AnNa brown,anna.brown_4248@example.com,51,,97963,London
jOHN dAvIs,john.davis_9348@example.com,30,,38850,Berlin
BOb DAVis,bob.davis_8369@example.com,35,,37423,Bangalore
jANe jOHNsOn,jane.johnson_5012@example.com,36,North,82918,Toronto
ANna JOhnson,anna.johnson_9192@example.com,23,,41176,Mumbai
cHRIS joNes,chris.jones_2966@example.com,35,West,80004 USD,Toronto
jOhN MIllEr,john.miller_4238@example.com,33,,99302,Toronto
JoHn SMitH,john.smith_3059@example.com,56,North,51718,Toronto
jane jonEs,jane.jones_9599@example.com,28,North,114372,London
AnnA mIlLEr,anna.miller_8877@example.com,57,North,51983,Bangalore
aLIce MiLLeR,alice.miller_5034@example.com,26,North,105295,New York
chris GArciA,chris.garcia_5833@example.com,20,East,107585,Berlin
mIKe DaviS,mike.davis_9942@example.com,24,North,57561,Bangalore
janE WILliaMs,jane.williams_5527@example.com,56,South,32808,Mumbai
chrIS Smith,chris.smith_7747@example.com,24,North,41674,London
emiLy JoNes,emily.jones_8106@example.com,42,,64881,Bangalore
johN miLlER,john.miller_7108@example.com,34,,40861,Mumbai
JOHN Johnson,john.johnson_6119@example.com,52,East,91209,Bangalore
JOhn sMith,john.smith_2728@example.com,43,,97916,Berlin
AnnA JOHnSON,anna.johnson_6061@example.com,47,South,55284,Berlin
BOB JOhNsoN,bob.johnson_4417@example.com,33,,104023,Bangalore
anNA SmitH,anna.smith_4160@example.com,25,South,53390,Toronto
JANE DAvIs,jane.davis_6017@example.com,55,,37185 USD,Berlin
EmIly BRoWn,emily.brown_5611@example.com,35,,38664,Tokyo
mIKE JOnEs,mike.jones_4922@example.com,50,North,114406,Toronto
ANNa MiLLER,anna.miller_2726@example.com,53,East,86086,Mumbai
annA JoneS,anna.jones_4229@example.com,57,East,103228,Bangalore
boB SmIth,bob.smith_2029@example.com,35,North,70213,London
ALicE GarCIa,alice.garcia_1622@example.com,55,East,84454 USD,Mumbai
AnnA jonEs,anna.jones_6698@example.com,33,South,110030,Toronto
AliCe GArcia,alice.garcia_4234@example.com,32,,42381,Mumbai
JaNe garcIA,jane.garcia_4772@example.com,54,West,109277,Tokyo
ALiCE GARcIa,alice.garcia_6419@example.com,19 years,North,83200,Toronto
mikE bRowN,mike.brown_2161@example.com,49,,56713,Toronto
mIKE MILLER,mike.miller_6595@example.com,37,East,"$78,811",London
jOHn GArciA,john.garcia_7455@example.com,32,,71778,Berlin
chrIS JoHnSon,chris.johnson_5465@example.com,31,South,90720 USD,New York
ALIce WiLLiAMS,alice.williams_1256@example.com,25,West,104199,Mumbai
chRIS milleR,chris.miller_2549@example.com,45,South,64161,Sydney
AlICe DavIs,alice.davis_2068@example.com,22,,96600,Berlin
jANE miLlEr,jane.miller_5486@example.com,59,North,56182,Bangalore
AnNA jOhNsOn,anna.johnson_2559@example.com,25,,33975,Mumbai
bob GArcIA,bob.garcia_8396@example.com,47,,48452,Toronto
bOB wILlIAms,bob.williams_6040@example.com,50,,83815,Berlin
Alice DAvis,alice.davis_4172@example.com,38,South,102418,Toronto
jAne Miller,jane.miller_9609@example.com,47,,115863,Tokyo
jOHN DavIS,john.davis_4854@example.com,52,East,82859,London
EmiLy DAvIs,emily.davis_1543@example.com,42,South,52372,Toronto
EmILy MilLeR,emily.miller_2498@example.com,34,,60672,Berlin
boB WiLlIaMS,bob.williams_2264@example.com,35,,87964,Tokyo
Jane bROwN,jane.brown_9234@example.com,60 years,South,41620,Toronto
Bob DAvIs,bob.davis_4229@example.com,57,,56340,Mumbai
MiKE MIlLer,mike.miller_6554@example.com,24,West,"$64,231",Toronto
JaNE GARCia,jane.garcia_2182@example.com,52 years,South,85177,Toronto
emIlY MillEr,emily.miller_2332@example.com,19,,58904,Bangalore
bob browN,bob.brown_9272@example.com,43,,37964 USD,London
JAnE BRowN,jane.brown_1093@example.com,55,West,60941,Bangalore
CHRIs broWN,chris.brown_1142@example.com,38,West,114905,Mumbai
janE joNES,jane.jones_8563@example.com,57,,56881,Berlin
Emily JONes,emily.jones_5769@example.com,34,,42854,Bangalore
john GaRcIa,john.garcia_6837@example.com,41,West,45003,Sydney
Bob jOHnsoN,bob.johnson_7028@example.com,41,,115695,London
alicE WILLIamS,alice.williams_4451@example.com,48,East,90721,Berlin
alice JONEs,alice.jones_2772@example.com,46,North,56886,New York
JOHn WIlLiaMS,john.williams_8111@example.com,40,,96180,Tokyo
alicE Davis,alice.davis_7938@example.com,48,West,52227,New York
AnnA MILlEr,anna.miller_5358@example.com,27,West,39732,London
BOB JOHNsoN,bob.johnson_8195@example.com,29 years,East,56851,Bangalore
jOhn miLlEr,john.miller_9697@example.com,26,West,87750,Bangalore
Bob BrOwN,bob.brown_9548@example.com,43,East,77749,Tokyo
JOHn DaViS,john.davis_3900@example.com,23,,73580,Berlin
CHRiS BRowN,chris.brown_9886@example.com,52,North,93773,Sydney
anna jOHnSoN,anna.johnson_1885@example.com,31,,83482,Berlin
cHris GARcIA,chris.garcia_1230@example.com,19,North,81946,New York
ANna miLleR,anna.miller_5298@example.com,24 years,West,69056,Sydney
john gaRcIa,john.garcia_1927@example.com,33,North,54405,Berlin
jOHn sMitH,john.smith_2608@example.com,27,West,115454,Berlin
ALICE gaRCiA,alice.garcia_7353@example.com,32 years,West,101892,Bangalore
MIke GarciA,mike.garcia_2076@example.com,42,,47812,Toronto
joHn SMith,john.smith_6984@example.com,32,West,114550,Tokyo
chRis JonEs,chris.jones_3728@example.com,60,West,116087,Tokyo
aNna sMiTH,anna.smith_6064@example.com,44,South,69086,Tokyo
JaNe wILLIaMS,jane.williams_5540@example.com,44,East,64215,Tokyo
Bob davIS,bob.davis_5851@example.com,20,,60002,Tokyo
ALIcE JoNES,alice.jones_4325@example.com,54,North,89488,Sydney
chRiS DaViS,chris.davis_7506@example.com,31,,37872,London
Emily joNeS,emily.jones_4164@example.com,45,North,114083,Mumbai
EMILY MiLlER,emily.miller_3518@example.com,33,,82489,Tokyo
JOHn joNes,john.jones_7260@example.com,20,,39779,Bangalore
aLicE DAviS,alice.davis_1273@example.com,49,West,"$93,555",Berlin
AlicE JOhnSOn,alice.johnson_3079@example.com,41,,"$82,408",London
aliCE gARciA,alice.garcia_4269@example.com,59,West,56677,Tokyo
ALiCE gARCia,alice.garcia_3219@example.com,37,North,51739,Bangalore
AlICE JoHNSon,alice.johnson_2376@example.com,30,,104189,Tokyo
cHRIS jonEs,chris.jones_4331@example.com,46,North,57436,Bangalore
cHrIS bROWN,chris.brown_1087@example.com,44,South,101784,Berlin
EMIlY joHnson,emily.johnson_5261@example.com,41,North,72198,London
MikE JOHNSoN,mike.johnson_2149@example.com,30,,62721,Berlin
johN JonES,john.jones_9785@example.com,33,South,118265,Sydney
aLice miLleR,alice.miller_9975@example.com,48,,83006,Sydney
BoB wILlIAms,bob.williams_2943@example.com,58,West,47851,Toronto
ANNa JOHNSON,anna.johnson_1670@example.com,35,South,"$65,730",Toronto
jANe JonES,jane.jones_2230@example.com,29,North,116603,Bangalore
Chris GaRCiA,chris.garcia_6447@example.com,29 years,,106764,New York
mIKE johnsoN,mike.johnson_1942@example.com,46,East,119811 USD,Bangalore
MIke wiLLIAms,mike.williams_2067@example.com,44,East,116075,London
BoB GARCIa,bob.garcia_4093@example.com,30,,105761,Bangalore
jaNe mILler,jane.miller_3548@example.com,37,South,31757,New York
jANe gaRciA,jane.garcia_6177@example.com,44,North,38704,London
CHrIs bROwn,chris.brown_6672@example.com,36,South,105201,Berlin
EMily JOHnSoN,emily.johnson_6746@example.com,42,North,53064,Berlin
miKE BroWN,mike.brown_2216@example.com,43,West,59664,Toronto
EmIlY JOnes,emily.jones_8224@example.com,58,,87359,Berlin
jane davIs,jane.davis_8711@example.com,46,North,61570,Sydney
ANnA MIller,anna.miller_4743@example.com,30,South,33845,Berlin
miKe johNSoN,mike.johnson_3103@example.com,51,South,97867,Berlin
BoB WILLIaMs,bob.williams_9268@example.com,53,,107541,Tokyo
ANNa jOHnSon,anna.johnson_2892@example.com,27,East,78093,Sydney
jAnE GarcIa,jane.garcia_4398@example.com,21,,36213,Tokyo
John SMith,john.smith_7681@example.com,18,West,112300,Mumbai
boB GARciA,bob.garcia_6497@example.com,56,North,45103,Mumbai
BOb bROwn,bob.brown_2466@example.com,21,,56328,Mumbai
MIKE DaVIS,mike.davis_4264@example.com,20,,90366 USD,Berlin
chriS Jones,chris.jones_5947@example.com,37,,43905,Mumbai
bOb DAvIS,bob.davis_5185@example.com,19,South,106450,Berlin
bOB dAvIS,bob.davis_7043@example.com,20,,98165,Sydney
emiLy brown,emily.brown_3054@example.com,25,,106118,Sydney
JAne JoHnSon,jane.johnson_7259@example.com,37,South,87634,New York
alIce JONEs,alice.jones_5509@example.com,26,West,96272,New York
bOB BrOWn,bob.brown_5393@example.com,52,South,51394,Tokyo
emIlY DaVIS,emily.davis_5104@example.com,44,,98958,Bangalore
aNNA MILLEr,anna.miller_4284@example.com,49,North,90091,Sydney
EMiLY bRowN,emily.brown_5170@example.com,37,West,50965 USD,Mumbai
BOB jOHnson,bob.johnson_9125@example.com,59,,71338,Toronto
jAne gArcIa,jane.garcia_9652@example.com,36,,70108,London
JaNE joHnSOn,jane.johnson_7051@example.com,44,,96475,Sydney
MIKE jonES,mike.jones_1743@example.com,19,East,74696,Toronto
mIke wILlIaMs,mike.williams_1210@example.com,38,South,108987,Berlin
bob garCiA,bob.garcia_1436@example.com,52,West,111244,London
aLICE jOhNsoN,alice.johnson_5546@example.com,30,North,65755,Berlin
BOb JoHnSOn,bob.johnson_3584@example.com,29,,71979,Bangalore
BOb garCiA,bob.garcia_4830@example.com,48,West,48144 USD,Mumbai
AlICe JONeS,alice.jones_6658@example.com,42,West,44710,London
EMILY JOHnSOn,emily.johnson_1989@example.com,56,East,82488 USD,Toronto
JAnE jOneS,jane.jones_3284@example.com,38,North,86796,Mumbai
anNa dAVIS,anna.davis_1816@example.com,51,,85226 USD,Tokyo
JoHN DAvis,john.davis_6006@example.com,57,,59258 USD,New York
JoHn SMITH,john.smith_4290@example.com,39,South,56338,Sydney
CHris wilLiams,chris.williams_5114@example.com,28,East,82252,Sydney
alIcE GARCIA,alice.garcia_6992@example.com,19,North,119682,Sydney
AlICE SMiTH,alice.smith_3427@example.com,41,East,118895,Toronto
JOhn gARcIa,john.garcia_4468@example.com,38,,36190,Tokyo
emily GArcia,emily.garcia_7874@example.com,37,West,74777,Berlin
jOhN brOWN,john.brown_2781@example.com,46,West,42179,Toronto
ANna joHNsOn,anna.johnson_2603@example.com,32,East,101039,Sydney
ChRiS millER,chris.miller_5830@example.com,27,South,73909,Toronto
CHriS wIlliams,chris.williams_2742@example.com,52,North,71848,Mumbai
bob MIlLEr,bob.miller_1404@example.com,18,East,105383,London
miKe brOWn,mike.brown_7292@example.com,19,West,47635,Bangalore
jAnE jOHnsON,jane.johnson_4604@example.com,48,West,56108,New York
alICe WIlLiaMs,alice.williams_1583@example.com,25,West,100814,Sydney
joHn WiLlIAMs,john.williams_2393@example.com,23,South,36451,Sydney
jaNe gaRCiA,jane.garcia_3921@example.com,19,,68246 USD,Sydney
janE WIlLiamS,jane.williams_4895@example.com,55,,55862,Toronto
jaNE wIlliAMS,jane.williams_5718@example.com,49,,80810,Tokyo
aNNa garCia,anna.garcia_3370@example.com,60,North,42679,London
JOHn DAViS,john.davis_1181@example.com,24,East,119150,London
mike JoHNSOn,mike.johnson_8201@example.com,26,South,115913,Mumbai
BoB dAvIs,bob.davis_3771@example.com,47,,50577,Mumbai
bOB gArCIA,bob.garcia_5570@example.com,21 years,East,81791,Tokyo
ChRis sMIth,chris.smith_5108@example.com,49,South,113694 USD,Bangalore
john MIllEr,john.miller_8901@example.com,54,North,52924,New York
ANNA DaVIS,anna.davis_7001@example.com,25,North,97938,Toronto
jOHn joNEs,john.jones_1297@example.com,50,,43008,Mumbai
eMily JoHNson,emily.johnson_3205@example.com,20,West,116834,Tokyo
aNnA jOHnsoN,anna.johnson_2041@example.com,34,East,106846,Bangalore
aNna dAviS,anna.davis_4228@example.com,49,East,118032,Mumbai
AnnA SmiTh,anna.smith_8673@example.com,28 years,West,98095,Sydney
BOB BrOWn,bob.brown_1240@example.com,49,North,102903,Berlin
JaNe DAvIs,jane.davis_9371@example.com,23,,113085,New York
ALICe mILleR,alice.miller_9461@example.com,20,West,67174,New York
johN mIlLER,john.miller_4030@example.com,32,West,107238,Toronto
eMIlY joNEs,emily.jones_4135@example.com,46,South,112894,Bangalore
JAnE jOnes,jane.jones_5509@example.com,44,East,70276,Sydney
chRis DavIS,chris.davis_6524@example.com,40,South,35182,Mumbai
alICe wiLlIaMs,alice.williams_8101@example.com,58,South,48659,Berlin
JaNE SMIth,jane.smith_5129@example.com,19,East,59005,Tokyo
EMILY MiLlER,emily.miller_5408@example.com,59,,98766,Mumbai
mikE BROwn,mike.brown_3414@example.com,25,North,35131,Mumbai
mIKE JOHNSON,mike.johnson_7071@example.com,28,South,40213,Bangalore
aliCE GaRCia,alice.garcia_7692@example.com,21,,63048,Tokyo
jAne WilLIaMs,jane.williams_7988@example.com,34,North,100612,Bangalore
EMIlY jONes,emily.jones_2967@example.com,23 years,South,54989,Sydney
JaNe wiLLIAMs,jane.williams_1510@example.com,47,,56640,Tokyo
chRIs jOHNSON,chris.johnson_5754@example.com,34,North,93904,New York
miKe DaviS,mike.davis_1875@example.com,46,East,30992,New York
CHRIs SMitH,chris.smith_3869@example.com,46,,79547,New York
jAnE JoHNson,jane.johnson_7472@example.com,52,,89479,Berlin
BOB JOhnsoN,bob.johnson_5971@example.com,53,East,62148,London
alIcE JOHnsOn,alice.johnson_6186@example.com,32,,65781,New York
jane dAvIS,jane.davis_8346@example.com,38,North,114392 USD,Sydney
John dAVIs,john.davis_2462@example.com,39,South,30204,Toronto
john WIlliamS,john.williams_1516@example.com,31,West,116586,Mumbai
eMilY bRoWN,emily.brown_1956@example.com,48,West,62418 USD,Mumbai
eMilY joNes,emily.jones_7265@example.com,42,West,111710,Berlin
jaNe miLlEr,jane.miller_9450@example.com,36,East,34550,Bangalore
JOhn joHnson,john.johnson_2811@example.com,55,,107730,Toronto
bOb BroWn,bob.brown_5045@example.com,52,South,"$67,921",New York
MIKe brOWN,mike.brown_5374@example.com,23,West,31617,Berlin
eMiLy SmITH,emily.smith_6980@example.com,24,,"$113,301",London
